year,period,periodName,value,rate,title,sex,race,age,mari
2019,M09,September,3.3,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2019,M08,August,3.4,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2019,M07,July,3.3,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2019,M06,June,3.3,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2019,M05,May,3.3,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2019,M04,April,3.3,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2019,M03,March,3.4,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2019,M02,February,3.2,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2019,M01,January,3.5,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M12,December,3.5,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M11,November,3.3,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M10,October,3.4,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M09,September,3.4,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M08,August,3.4,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M07,July,3.3,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M06,June,3.6,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M05,May,3.6,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M04,April,3.7,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M03,March,3.5,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M02,February,3.7,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2018,M01,January,3.6,TRUE,(Seas) Unemployment Rate - White Men,Men,White,All,All
2023,M10,October,3.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M09,September,3.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M08,August,3.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M07,July,2.9,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M06,June,2.8,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M05,May,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M04,April,3.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M03,March,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M02,February,3.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M01,January,3.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M12,December,3.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M11,November,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M10,October,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M09,September,3.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M08,August,3.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M07,July,2.9,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M06,June,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M05,May,3.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M04,April,3.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M03,March,3.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M02,February,3.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2022,M01,January,3.3,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M12,December,3.3,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M11,November,3.9,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M10,October,4.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M09,September,4.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M08,August,4.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M07,July,4.6,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M06,June,5.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M05,May,4.9,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M04,April,5.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M03,March,5.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M02,February,5.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2021,M01,January,5.6,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M12,December,6.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M11,November,5.6,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M10,October,5.9,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M09,September,7.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M08,August,7.6,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M07,July,9.9,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M06,June,10.8,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M05,May,13.6,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M04,April,15.7,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M03,March,3.9,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M02,February,3.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2020,M01,January,3.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M12,December,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M11,November,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M10,October,3.1,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M09,September,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M08,August,3.5,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M07,July,3.3,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M06,June,3.3,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M05,May,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M04,April,3.0,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M03,March,3.3,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M02,February,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2019,M01,January,3.5,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M12,December,3.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M11,November,3.5,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M10,October,3.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M09,September,3.2,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M08,August,3.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M07,July,3.5,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M06,June,3.5,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M05,May,3.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M04,April,3.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M03,March,3.5,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M02,February,3.6,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2018,M01,January,3.4,TRUE,(Seas) Unemployment Rate - White Women,Women,White,All,All
2023,M10,October,5.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M09,September,5.7,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M08,August,5.3,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M07,July,5.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M06,June,6.0,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M05,May,5.6,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M04,April,4.7,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M03,March,5.0,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M02,February,5.7,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M01,January,5.4,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M12,December,5.7,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M11,November,5.7,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M10,October,5.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M09,September,5.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M08,August,6.4,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M07,July,6.0,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M06,June,5.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M05,May,6.2,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M04,April,5.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M03,March,6.2,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M02,February,6.6,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2022,M01,January,6.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M12,December,7.0,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M11,November,6.5,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M10,October,7.7,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M09,September,7.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M08,August,8.6,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M07,July,8.2,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M06,June,9.2,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M05,May,9.1,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M04,April,9.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M03,March,9.6,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M02,February,9.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2021,M01,January,9.2,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M12,December,10.0,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M11,November,10.4,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M10,October,10.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M09,September,12.1,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M08,August,12.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M07,July,14.4,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M06,June,15.4,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M05,May,16.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M04,April,16.6,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M03,March,6.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M02,February,6.0,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2020,M01,January,6.3,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M12,December,6.0,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M11,November,5.6,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M10,October,5.6,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M09,September,5.4,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M08,August,5.3,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M07,July,5.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M06,June,5.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M05,May,6.1,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M04,April,6.5,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M03,March,6.5,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M02,February,7.1,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2019,M01,January,6.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M12,December,6.6,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M11,November,6.1,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M10,October,6.5,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M09,September,6.1,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M08,August,6.3,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M07,July,6.5,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M06,June,6.4,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M05,May,5.9,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M04,April,6.4,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M03,March,6.7,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M02,February,6.8,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2018,M01,January,7.5,TRUE,(Seas) Unemployment Rate - Black or African American,Both,Black,All,All
2023,M10,October,5.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M09,September,6.2,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M08,August,5.4,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M07,July,5.7,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M06,June,5.9,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M05,May,5.7,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M04,April,4.9,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M03,March,5.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M02,February,5.7,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2023,M01,January,5.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M12,December,5.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M11,November,5.9,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M10,October,5.8,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M09,September,6.0,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M08,August,6.4,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M07,July,6.2,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M06,June,5.8,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M05,May,6.2,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M04,April,6.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M03,March,6.2,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M02,February,6.8,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2022,M01,January,7.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M12,December,7.3,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M11,November,7.4,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M10,October,8.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M09,September,8.3,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M08,August,9.3,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M07,July,8.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M06,June,9.8,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M05,May,9.8,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M04,April,10.5,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M03,March,10.1,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M02,February,10.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2021,M01,January,9.8,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M12,December,11.0,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M11,November,11.5,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M10,October,12.0,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M09,September,13.0,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M08,August,13.5,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M07,July,15.4,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M06,June,16.5,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M05,May,16.0,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M04,April,16.3,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M03,March,7.7,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M02,February,6.8,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2020,M01,January,6.4,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M12,December,6.3,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M11,November,5.7,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M10,October,5.8,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M09,September,5.7,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M08,August,6.1,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M07,July,6.0,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M06,June,5.9,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M05,May,6.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M04,April,7.2,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M03,March,7.4,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M02,February,8.0,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2019,M01,January,7.9,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2018,M12,December,7.1,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2018,M11,November,6.5,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2018,M10,October,7.4,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
2018,M09,September,6.6,TRUE,(Seas) Unemployment Rate - Black or African American Men,Men,Black,All,All
